hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
114,0.0,7193.87,-0.167224,7194.64,-120.143,7194.63,119.848,281.116,179.127,236.807,58.6812,254.807,-60.9009,monvsource-lead_gen_bus_fault_1_2_3,2022.3119589199998,1703.74111448,1833.24208641
115,0.0,7193.79,-0.168222,7194.67,-120.142,7194.83,119.852,283.417,178.953,235.451,58.8074,247.72,-60.7626,monvsource-lead_gen_bus_fault_1_2_3,2038.8423804299998,1693.99224617,1782.3032876
116,0.0,7193.95,-0.164044,7194.85,-120.138,7194.93,119.854,276.225,179.023,229.293,58.9658,243.892,-60.688,monvsource-lead_gen_bus_fault_1_2_3,1987.14883875,1649.72874105,1754.7858675599998
117,0.0,7194.16,-0.158378,7195.1,-120.132,7195.19,119.86,266.769,179.08,219.611,59.1602,232.659,-60.5367,monvsource-lead_gen_bus_fault_1_2_3,1919.17886904,1580.1231061,1674.02571021
118,0.0,7194.6,-0.14775,7195.45,-120.124,7195.43,119.867,248.406,179.314,205.916,59.3868,221.922,-60.3883,monvsource-lead_gen_bus_fault_1_2_3,1787.1818076000002,1481.6582822,1596.8242164600001
119,0.0,7195.1,-0.135391,7196.05,-120.11,7196.01,119.881,227.598,179.656,181.509,59.9033,198.505,-59.9322,monvsource-lead_gen_bus_fault_1_2_3,1637.5903698000002,1306.1478394499998,1428.44396505
120,0.0,7196.16,-0.109244,7196.89,-120.089,7196.85,119.903,182.972,-179.534,146.334,60.7239,160.53,-59.1566,monvsource-lead_gen_bus_fault_1_2_3,1316.69578752,1053.14970126,1155.3103305000002
121,0.0,7196.51,-0.100658,7197.11,-120.083,7197.12,119.911,168.354,-179.238,137.044,61.0205,147.398,-58.8472,monvsource-lead_gen_bus_fault_1_2_3,1211.5612445400002,986.3207428400001,1060.84109376
122,0.0,7196.57,-0.0990353,7197.13,-120.083,7197.2,119.913,165.659,-179.214,135.968,61.0455,143.42,-58.7653,monvsource-lead_gen_bus_fault_1_2_3,1192.1765896299999,978.5793718399999,1032.2224239999998
123,0.0,7196.56,-0.0990494,7197.2,-120.081,7197.24,119.914,165.812,-179.221,132.708,61.1468,142.01,-58.7436,monvsource-lead_gen_bus_fault_1_2_3,1193.2760067200002,955.1260176000001,1022.0800523999999
124,0.0,7196.59,-0.0982869,7197.15,-120.082,7197.19,119.913,164.359,-179.21,135.05,61.0627,143.685,-58.8132,monvsource-lead_gen_bus_fault_1_2_3,1182.82433581,971.9751075,1034.1282451499999
125,0.0,7196.45,-0.10181,7197.06,-120.084,7197.08,119.91,170.387,-179.351,138.895,60.9348,148.446,-58.9554,monvsource-lead_gen_bus_fault_1_2_3,1226.18152615,999.6356487000002,1068.37773768
126,0.0,7196.18,-0.10837,7196.88,-120.09,7196.78,119.902,181.41,-179.595,147.876,60.7522,162.416,-59.2809,monvsource-lead_gen_bus_fault_1_2_3,1305.4590138,1064.24582688,1168.87222048
127,0.0,7195.4,-0.126866,7196.12,-120.107,7196.24,119.889,213.241,179.626,176.535,59.8344,184.335,-59.9684,monvsource-lead_gen_bus_fault_1_2_3,1534.3542914,1270.3670441999998,1326.5189004
128,0.0,7194.7,-0.146329,7195.19,-120.128,7195.44,119.87,245.853,179.36,212.83,58.9782,216.748,-60.5857,monvsource-lead_gen_bus_fault_1_2_3,1768.8385791,1531.3522877,1559.5972291199998
129,0.0,7195.84,-0.112088,7196.22,-120.097,7196.35,119.899,188.23,179.434,161.554,58.8363,167.973,-60.6541,monvsource-lead_gen_bus_fault_1_2_3,1354.4729631999999,1162.57812588,1208.7924985500001
130,0.0,7197.09,-0.07097,7197.51,-120.055,7197.61,119.94,119.895,178.964,91.6339,57.7601,99.9847,-61.3006,monvsource-lead_gen_bus_fault_1_2_3,862.8951055499999,659.5359115890001,719.650876567
131,0.0,7198.27,-0.0345521,7198.51,-120.023,7198.6,119.974,58.8535,178.182,38.0665,53.956,44.4148,-63.2665,monvsource-lead_gen_bus_fault_1_2_3,423.643383445,274.022080915,319.72437928
132,0.0,7199.19,-0.00957179,7199.35,-119.998,7199.61,120.002,16.9881,178.808,4.40555,-78.6222,2.76179,140.278,monvsource-lead_gen_bus_fault_1_2_3,122.30055963899999,31.7170963925,19.8838109019
133,0.0,7199.11,-0.00966353,7199.48,-119.993,7199.79,120.006,17.8541,176.438,12.8044,-106.124,10.6804,125.26,monvsource-lead_gen_bus_fault_1_2_3,128.533629851,92.185021712,76.896637116
134,0.0,7198.91,-0.0167018,7199.19,-120.003,7199.39,119.995,29.103,178.419,5.16258,21.3693,8.75146,-68.5463,monvsource-lead_gen_bus_fault_1_2_3,209.50987773,37.1663943102,63.0051736094
135,0.0,7198.18,-0.0414888,7198.42,-120.027,7198.75,119.973,70.4436,179.633,45.6066,56.5647,45.2814,-60.7382,monvsource-lead_gen_bus_fault_1_2_3,507.06571264800004,328.295461572,325.96947825
136,0.0,7197.39,-0.0693109,7197.65,-120.056,7197.8,119.941,116.203,-179.63,93.2222,59.0849,98.2713,-59.919,monvsource-lead_gen_bus_fault_1_2_3,836.3583101700001,670.98076783,707.3371631399999
137,0.0,7196.12,-0.110752,7196.31,-120.098,7196.63,119.903,185.367,-179.769,163.213,59.4921,161.606,-59.856,monvsource-lead_gen_bus_fault_1_2_3,1333.9231760399998,1174.5313440300001,1163.01858778
138,0.0,7195.58,-0.125644,7195.98,-120.112,7196.06,119.885,210.237,-179.978,185.675,59.8252,191.612,-59.9565,monvsource-lead_gen_bus_fault_1_2_3,1512.77715246,1336.1135864999999,1378.85144872
139,0.0,7195.85,-0.117997,7196.24,-120.107,7196.14,119.887,197.02,-179.834,176.822,60.1028,187.446,-59.8622,monvsource-lead_gen_bus_fault_1_2_3,1417.726367,1272.4535492799998,1348.8876584400002
140,0.0,7195.79,-0.1199,7196.27,-120.104,7196.4,119.892,200.755,-179.851,172.689,60.1036,178.559,-59.6037,monvsource-lead_gen_bus_fault_1_2_3,1444.59082145,1242.71667003,1284.9819876
141,0.0,7196.02,-0.114346,7196.35,-120.103,7196.46,119.895,191.081,-179.698,170.202,60.1773,174.198,-59.5751,monvsource-lead_gen_bus_fault_1_2_3,1375.02269762,1224.8331627,1253.6089390800003
142,0.0,7196.32,-0.106512,7196.6,-120.097,7196.62,119.9,177.593,-179.429,160.95,60.4383,166.431,-59.4153,monvsource-lead_gen_bus_fault_1_2_3,1278.0160577599997,1158.29277,1197.74066322
143,0.0,7196.56,-0.100552,7196.83,-120.092,7196.8,119.904,167.417,-179.176,152.087,60.7291,158.786,-59.1918,monvsource-lead_gen_bus_fault_1_2_3,1204.82648552,1094.54428421,1142.7510848000002
144,0.0,7197.0,-0.0886336,7197.36,-120.078,7197.33,119.918,147.539,-178.681,127.553,61.3677,136.012,-58.5572,monvsource-lead_gen_bus_fault_1_2_3,1061.838183,918.0448600799999,978.9232479599999
145,0.0,7197.2,-0.0832871,7197.55,-120.072,7197.63,119.926,138.756,-178.478,117.81,61.6618,122.481,-58.1375,monvsource-lead_gen_bus_fault_1_2_3,998.6546832,847.9433655,881.57292003
146,0.0,7197.35,-0.0797358,7197.58,-120.071,7197.67,119.928,132.547,-178.247,117.136,61.7131,119.538,-58.0469,monvsource-lead_gen_bus_fault_1_2_3,953.9871504500001,843.0957308799999,860.39507646
147,0.0,7197.41,-0.0780514,7197.73,-120.067,7197.79,119.93,129.847,-178.13,109.927,61.917,115.057,-57.8632,monvsource-lead_gen_bus_fault_1_2_3,934.5620962700001,791.22486571,828.1561240300001
148,0.0,7197.25,-0.0824046,7197.53,-120.072,7197.79,119.93,137.444,-178.43,117.718,61.6226,115.125,-57.8717,monvsource-lead_gen_bus_fault_1_2_3,989.2188289999999,847.27883654,828.6455737499999
149,0.0,7197.23,-0.083087,7197.53,-120.072,7197.72,119.928,138.501,-178.409,118.068,61.6047,118.357,-57.986,monvsource-lead_gen_bus_fault_1_2_3,996.82355223,849.7979720399999,851.90054604
150,0.0,7197.14,-0.0855814,7197.42,-120.075,7197.65,119.926,142.716,-178.534,122.705,61.4566,121.647,-58.0877,monvsource-lead_gen_bus_fault_1_2_3,1027.14703224,883.1594211,875.57252955
151,0.0,7196.89,-0.0918294,7197.29,-120.079,7197.31,119.917,153.047,-178.734,129.897,61.273,137.686,-58.5886,monvsource-lead_gen_bus_fault_1_2_3,1101.46242383,934.9063791299999,990.9688246600001
152,0.0,7196.32,-0.10745,7196.79,-120.091,7197.0,119.908,179.808,-179.275,149.347,60.5752,152.809,-58.9749,monvsource-lead_gen_bus_fault_1_2_3,1293.95590656,1074.8189961300002,1099.766373
153,0.0,7196.39,-0.102817,7196.86,-120.085,7197.23,119.916,172.594,-179.6,140.944,60.277,139.049,-59.0656,monvsource-lead_gen_bus_fault_1_2_3,1242.05373566,1014.3542358399999,1000.76763427
154,0.0,7197.13,-0.0770816,7197.76,-120.056,7197.98,119.941,129.928,-179.674,92.5432,60.2845,98.0203,-58.9687,monvsource-lead_gen_bus_fault_1_2_3,935.10870664,666.103743232,705.548158994
155,0.0,7197.95,-0.0520888,7198.39,-120.034,7198.68,119.964,88.0322,-179.335,56.0513,59.6207,58.6387,-58.6068,monvsource-lead_gen_bus_fault_1_2_3,633.65137399,403.479117407,422.12123691600004
156,0.0,7198.76,-0.0301985,7198.91,-120.02,7198.9,119.974,50.1903,-177.041,33.0764,59.6067,43.0133,-58.3144,monvsource-lead_gen_bus_fault_1_2_3,361.30792402800006,238.11402672399998,309.64844537
157,0.0,7199.16,-0.0173866,7199.4,-120.005,7199.31,119.987,28.9218,-174.35,7.98457,59.6264,21.9565,-56.4701,monvsource-lead_gen_bus_fault_1_2_3,208.21266568800002,57.484113258,158.071650015
158,0.0,7199.85,0.00242326,7200.0,-119.985,7200.19,120.012,5.27028,-40.0214,25.7383,-119.844,20.7089,113.913,monvsource-lead_gen_bus_fault_1_2_3,37.945225458,185.31575999999998,149.108014691
159,0.0,7199.26,-0.0175321,7199.33,-120.007,7199.72,119.996,29.5615,-173.152,10.2892,62.1166,6.92064,-36.3155,monvsource-lead_gen_bus_fault_1_2_3,212.82092449,74.075346236,49.8266702208
160,0.0,7197.85,-0.0588341,7198.23,-120.046,7198.19,119.948,98.171,-178.511,75.5036,61.1566,86.2122,-58.4588,monvsource-lead_gen_bus_fault_1_2_3,706.6201323500001,543.492278628,620.5717959179999
161,0.0,7196.67,-0.0949532,7197.03,-120.085,7196.86,119.908,158.172,-179.351,140.729,60.65,153.067,-59.4026,monvsource-lead_gen_bus_fault_1_2_3,1138.3116872399999,1012.83083487,1101.60176962
162,0.0,7195.75,-0.120517,7196.26,-120.106,7196.21,119.888,201.594,-179.898,175.431,60.1718,185.847,-59.7849,monvsource-lead_gen_bus_fault_1_2_3,1450.6200254999999,1262.4470880600002,1337.39403987
163,0.0,7195.62,-0.123801,7196.19,-120.107,7196.24,119.888,207.4,-179.999,177.585,60.1072,185.915,-59.7186,monvsource-lead_gen_bus_fault_1_2_3,1492.371588,1277.93540115,1337.8889596
164,0.0,7195.74,-0.120887,7196.32,-120.104,7196.34,119.891,202.425,-179.869,171.606,60.1958,181.792,-59.6331,monvsource-lead_gen_bus_fault_1_2_3,1456.5976695000002,1234.9316899199998,1308.23704128
165,0.0,7195.86,-0.118338,7196.31,-120.105,7196.29,119.89,197.762,-179.738,172.906,60.1665,182.783,-59.6581,monvsource-lead_gen_bus_fault_1_2_3,1423.0676653199998,1244.28517686,1315.35947507
166,0.0,7196.09,-0.113092,7196.47,-120.099,7196.71,119.9,189.218,-179.593,164.581,60.3673,165.276,-59.2471,monvsource-lead_gen_bus_fault_1_2_3,1361.62975762,1184.40222907,1189.44344196
167,0.0,7196.44,-0.104194,7196.78,-120.091,7197.05,119.909,174.19,-179.258,150.975,60.6739,149.569,-58.9014,monvsource-lead_gen_bus_fault_1_2_3,1253.5478835999998,1086.5338605,1076.45557145
168,0.0,7196.84,-0.0938291,7197.07,-120.084,7197.25,119.916,156.375,-178.852,139.404,61.0038,139.039,-58.649,monvsource-lead_gen_bus_fault_1_2_3,1125.405855,1003.30034628,1000.6984427499999
169,0.0,7196.85,-0.0925561,7197.24,-120.079,7197.48,119.921,154.719,-178.94,130.617,61.2256,129.856,-58.3865,monvsource-lead_gen_bus_fault_1_2_3,1113.48943515,940.0818970799999,934.6359628799999
170,0.0,7196.97,-0.0895253,7197.35,-120.076,7197.55,119.923,149.507,-178.765,125.734,61.337,126.805,-58.286,monvsource-lead_gen_bus_fault_1_2_3,1075.9973937900002,904.9516049,912.68532775
171,0.0,7197.02,-0.0880661,7197.38,-120.076,7197.51,119.922,146.897,-178.71,125.031,61.3878,128.047,-58.3406,monvsource-lead_gen_bus_fault_1_2_3,1057.2206469399998,899.8956187800001,921.61956297
172,0.0,7196.91,-0.0905495,7197.32,-120.077,7197.52,119.922,151.332,-178.9,126.676,61.2871,127.82,-58.3511,monvsource-lead_gen_bus_fault_1_2_3,1089.12278412,911.7277083199999,919.9870063999999
173,0.0,7197.0,-0.0885865,7197.31,-120.077,7197.48,119.922,147.759,-178.757,127.552,61.2466,128.675,-58.4226,monvsource-lead_gen_bus_fault_1_2_3,1063.4215229999998,918.0312851200001,926.1357390000001
174,0.0,7196.83,-0.093256,7197.2,-120.08,7197.4,119.919,155.799,-178.945,132.072,61.1086,133.006,-58.5319,monvsource-lead_gen_bus_fault_1_2_3,1121.2589171700001,950.5485984000001,957.2973843999999
175,0.0,7196.55,-0.100101,7197.05,-120.084,7197.17,119.913,167.443,-179.214,138.879,60.9521,144.152,-58.8482,monvsource-lead_gen_bus_fault_1_2_3,1205.0119216500002,999.5191069499999,1037.48644984
176,0.0,7196.47,-0.102434,7196.87,-120.09,7196.82,119.905,170.874,-179.268,148.825,60.7146,158.102,-59.2365,monvsource-lead_gen_bus_fault_1_2_3,1229.68961478,1071.0741777499998,1137.83163564
177,0.0,7196.49,-0.0991821,7197.08,-120.083,7196.99,119.91,165.924,-179.514,136.634,60.7196,149.334,-59.3138,monvsource-lead_gen_bus_fault_1_2_3,1194.07040676,983.3658287199999,1074.7553046599999
178,0.0,7196.15,-0.108381,7196.85,-120.09,7196.68,119.901,181.431,-179.659,147.349,60.5435,164.212,-59.5796,monvsource-lead_gen_bus_fault_1_2_3,1305.60469065,1060.44865065,1181.78121616
179,0.0,7196.54,-0.0971419,7196.94,-120.086,7196.7,119.906,162.017,-179.584,142.064,60.3169,157.05,-59.8552,monvsource-lead_gen_bus_fault_1_2_3,1165.96182118,1022.4260841599998,1130.241735
180,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
181,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
182,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
183,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
184,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
185,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
186,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
187,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
188,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
189,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
190,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
191,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
192,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
193,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
194,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
195,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
196,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
197,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
198,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
199,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
200,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
201,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
202,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
203,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
204,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
205,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
206,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
207,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
208,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
209,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
210,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
211,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
212,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
213,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
214,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
215,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
216,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
217,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
218,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
219,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
220,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
221,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
222,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
223,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
224,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
225,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
226,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
227,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
228,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
